delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,8,2,98,11,558.2558738999069,,558.2415526998229,558.2558738999069,559.2570044999011,559.2570044999011,559.2570044999011,560.109776899917,space,0.8491619001142681,None,560.1102660999168,560.8254108667063,561.1379571999423,561.1289743999951,561.1290060998872,561.1379571999423,561.1379571999423,561.1379571999423,562.7131711000111,200,1,[1.5826858000364155],[1.5826924999710172],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,8,3,99,9,562.7272997999098,,562.7137600998394,562.7272997999098,563.7287881998345,563.7287881998345,563.7287881998345,565.2982315998524,space,1.565469899913296,None,565.2987352998462,565.4138184665392,565.7194411000237,565.7089068000205,565.7089287999552,565.7194411000237,565.7194411000237,565.7194411000237,570.9219525998924,100,1,[5.211738699814305],[5.2117450998630375],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,8,4,100,2,570.9365159999579,,570.9225508000236,570.9365159999579,571.9376554999035,571.9376554999035,571.9376554999035,573.9584085999522,space,2.0065374998375773,None,573.9588969999459,574.6740153665344,574.9784338998143,574.9686656999402,574.9686879999936,574.9784338998143,574.9784338998143,574.9784338998143,580.86561229988,300,1,[5.895493300165981],[5.89549980009906],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,8,5,101,10,580.8807885998394,,580.8662155999336,580.8807885998394,581.8652388998307,581.8652388998307,581.881950999843,582.918027299922,space,1.03627820010297,None,582.918554399861,583.3335148664812,583.6385897998698,583.6288075998891,583.6288358999882,583.6385897998698,583.6385897998698,583.6385897998698,586.5050991999451,200,1,[2.8749587000347674],[2.8749643999617547],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,8,6,102,7,586.5201623998582,,586.5057114998344,586.5201623998582,587.5049667998683,587.5049667998683,587.5213895000052,588.1570804000366,space,0.6477375999093056,None,588.1574287998956,588.5728368666644,588.8794952000026,588.8689005000051,588.8689232999459,588.8794952000026,588.8794952000026,588.8794952000026,593.4316493999213,100,1,[4.561417199904099],[4.561423999955878],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,8,7,103,4,593.4448008998297,,593.4322473998182,593.4448008998297,594.4460334000178,594.4460334000178,594.4460334000178,595.4984488999471,space,1.0507996000815183,None,595.4989300998859,595.9140146666361,596.2184729999863,596.2088138000108,596.2088356998283,596.2184729999863,596.2184729999863,596.2184729999863,603.4915754999965,100,1,[7.28142030001618],[7.281426599947736],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,8,8,104,1,603.5059654999059,,603.4921599000227,603.5059654999059,604.5067103998736,604.5067103998736,604.5067103998736,605.6762812000234,space,1.1659647000487894,None,605.6766293998808,606.0921392664934,606.4005525999237,606.3888280999381,606.3888581998181,606.4005525999237,606.4005525999237,606.4005525999237,609.1135716999415,200,1,[2.723087300080806],[2.723092000000179],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,8,9,105,0,609.1286328998394,,609.1141693999525,609.1286328998394,610.1128855999559,610.1128855999559,610.1295947998296,612.6188611998223,space,2.4899243998806924,None,612.6198317999952,612.7329361665218,613.0383129999973,613.0287956998218,613.0288180999923,613.0383129999973,613.0383129999973,613.0383129999973,615.9221055998933,300,1,[2.891990500036627],[2.8919986998662353],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,8,10,106,6,615.9359382998664,,615.9227775000036,615.9359382998664,616.9374698000029,616.9374698000029,616.9374698000029,617.6225923998281,space,0.6826146000530571,None,617.6230470999144,617.7382671666021,618.0478197999764,618.0388479998801,618.0388701998163,618.0478197999764,618.0478197999764,618.0478197999764,620.2263623999897,200,1,[2.186124200001359],[2.186130299931392],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,8,11,107,8,620.2405360999983,,620.2269637999125,620.2405360999983,621.2429384998977,621.2429384998977,621.2429384998977,622.4281655999366,space,1.1734193998854607,None,622.4285680998582,623.1442380666888,623.4549922000151,623.4446351998486,623.4446632999461,623.4549922000151,623.4549922000151,623.4549922000151,625.6490936998744,500,1,[2.2027437000069767],[2.202760700136423],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,9,0,108,4,625.6634321999736,,625.6505330000073,625.6634321999736,626.6663277999032,626.6663277999032,626.6663277999032,628.7350111999549,space,2.0618241999763995,None,628.7354405999649,629.1509865665032,629.4595796999056,629.4492913999129,629.4493493000045,629.4595796999056,629.4595796999056,629.4595796999056,631.3213664998766,600,1,[1.8698209000285715],[1.8698359001427889],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,9,1,109,10,631.3364081999753,,631.3222355998587,631.3364081999753,632.3217521999031,632.3217521999031,632.3378814000171,632.8721890000161,space,0.5458394000306726,None,632.8725666999817,633.272425066509,633.5795455998741,633.5686657000333,633.5686945000198,633.5795455998741,633.5795455998741,633.5795455998741,636.1766667999327,200,1,[2.6063530000392348],[2.606358899967745],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,9,2,110,11,636.19204419991,,636.1772578998934,636.19204419991,637.1931087998673,637.1931087998673,637.1931087998673,638.0451708999462,space,0.8357790999580175,None,638.045531099895,638.7448590666211,639.0486959000118,639.0389302000403,639.0389582999051,639.0486959000118,639.0486959000118,639.0486959000118,641.3998082999606,100,1,[2.3594206999987364],[2.35942789982073],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,9,3,111,0,641.4140321998857,,641.4004008998163,641.4140321998857,642.4151713999454,642.4151713999454,642.4151713999454,643.5845593998674,space,1.1649086999241263,None,643.5849895998836,643.700350066709,644.0077082999051,643.9993016000371,643.9993256998714,644.0077082999051,644.0077082999051,644.0077082999051,646.405594999902,400,1,[2.404991199960932],[2.404997600009665],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,9,4,112,2,646.4198739998974,,646.4062322999816,646.4198739998974,647.4214895998593,647.4214895998593,647.4214895998593,647.9223427998368,space,0.4843782999087125,None,647.9226940998342,648.6225995666503,648.9287467999384,648.9185977999587,648.9186287999619,648.9287467999384,648.9287467999384,648.9287467999384,650.8427913999185,400,1,[1.9226417001336813],[1.922648400068283],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,9,5,113,9,650.8581522998866,,650.8434182000346,650.8581522998866,651.8586193998344,651.8586193998344,651.8586193998344,652.8280560998246,space,0.9587290000636131,None,652.8285709999036,652.9435252666628,653.2490790998563,653.2385491998866,653.238571899943,653.2490790998563,653.2490790998563,653.2490790998563,655.8147730999626,200,1,[2.574783700052649],[2.5747901001013815],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,9,6,114,6,655.8301952998154,,655.8154184999876,655.8301952998154,656.8147139998619,656.8147139998619,656.8316005999222,657.5663703000173,space,0.7407184999901801,None,657.566741099814,657.6828352665218,657.9882451000158,657.9787417999469,657.9787707999349,657.9882451000158,657.9882451000158,657.9882451000158,662.8069608998485,200,1,[4.826630699913949],[4.826636899961159],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,9,7,115,5,662.8210159000009,,662.8075885998551,662.8210159000009,663.822339199949,663.822339199949,663.822339199949,664.9584802000318,space,1.1271825998555869,None,664.9588291998953,665.6742872666257,665.9839681000449,665.9745036999229,665.9745312000159,665.9839681000449,665.9839681000449,665.9839681000449,668.4125004999805,200,1,[2.436469800071791],[2.4364758001174778],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,9,8,116,3,668.4275228998158,,668.413124699844,668.4275228998158,669.4287612999324,669.4287612999324,669.4287612999324,670.4313397998922,space,0.99691929994151,None,670.4316824998241,670.5462694666969,670.8570782998577,670.8486264999956,670.8486490999348,670.8570782998577,670.8570782998577,670.8570782998577,676.5724060998764,100,1,[5.722414999967441],[5.722420699894428],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,9,9,117,1,676.5862062999513,,676.5729973998386,676.5862062999513,677.5876034998801,677.5876034998801,677.5876034998801,678.606651699869,space,1.0051589000504464,None,678.607102900045,679.0218905665135,679.3284736999776,679.318273199955,679.3182949000038,679.3284736999776,679.3284736999776,679.3284736999776,683.428661899874,200,1,[4.108756000176072],[4.1089189001359046],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,9,10,118,8,683.443887299858,,683.4292609000113,683.443887299858,684.528544300003,684.528544300003,684.528544300003,686.0486967999022,space,1.5046990001574159,None,686.0495494999923,686.7644661665583,687.0888269999996,687.0651211999357,687.0651676999405,687.0888269999996,687.0888269999996,687.0888269999996,694.6400484999176,400,1,[7.572683299891651],[7.572694000089541],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,9,11,119,7,694.6557942999061,,694.6409281999804,694.6557942999061,695.6411715999711,695.6411715999711,695.6577901998535,696.510701399995,space,0.8674906000960618,None,696.5116300999653,696.9256186665191,697.250655699987,697.2294919998385,697.2295364998281,697.250655699987,697.250655699987,697.250655699987,699.2127145999111,500,1,[1.9809162998571992],[1.9809316999744624],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,10,0,120,1,699.2281489998568,,699.2139206000138,699.2281489998568,700.2129206999671,700.2129206999671,700.2297346999403,700.76539519988,space,0.5357412998564541,None,700.7668457999825,701.1803016665547,701.5029450999573,701.4793493999168,701.479409399908,701.5029450999573,701.5029450999573,701.5029450999573,704.6514059000183,409,1,[3.1687530998606235],[3.168761899927631],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,10,1,121,5,704.6670301000122,,704.6523184999824,704.6670301000122,705.652093200013,705.652093200013,705.6686038000043,706.1883992999792,space,0.5244335997849703,None,706.1894264998846,706.9045132666981,707.221605299972,707.1987297998276,707.198771599913,707.221605299972,707.221605299972,707.221605299972,710.5748532998841,210,1,[3.373451800085604],[3.3734615999273956],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,10,2,122,8,710.5899495999329,,710.575686099939,710.5899495999329,711.5753929000348,711.5753929000348,711.5919425999746,712.5787654998712,space,0.9892591000534594,None,712.5797712998465,713.2944395666166,713.6331867999397,713.6137391999364,713.6137953998987,713.6331867999397,713.6331867999397,713.6331867999397,717.383502200013,500,1,[3.7666943999938667],[3.766706299968064],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,10,3,123,2,717.397555799922,,717.384482699912,717.397555799922,718.3991523999721,718.3991523999721,718.3991523999721,719.2698802000377,space,0.8592742998152971,None,719.2709083999507,719.9847188667084,720.2999676000327,720.2882786998525,720.2883033000398,720.2999676000327,720.2999676000327,720.2999676000327,722.9720099999104,400,1,[2.6820561999920756],[2.6820653001777828],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,10,4,124,9,722.9874717998318,,722.9728868999518,722.9874717998318,723.9722092999145,723.9722092999145,723.9885922998656,724.9083745998796,space,0.920432899845764,None,724.9093656998593,725.0233032666767,725.3407127999235,725.3189792998601,725.3190301998984,725.3407127999235,725.3407127999235,725.3407127999235,727.2601744998246,200,1,[1.9384219001512975],[1.9384322001133114],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,10,5,125,11,727.2753414998297,,727.261098699877,727.2753414998297,728.2601063000038,728.2601063000038,728.2772949000355,729.0612881998532,space,0.7996008000336587,None,729.0616613000166,729.7615939665741,730.0734271998517,730.0593177999835,730.0593532999046,730.0734271998517,730.0734271998517,730.0734271998517,731.4155192999169,200,1,[1.3536164998076856],[1.3536301997955889],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,10,6,126,10,731.4302433000412,,731.4168310998939,731.4302433000412,732.4315951999743,732.4315951999743,732.4315951999743,733.1011520000175,space,0.662927099969238,None,733.1021542998496,733.5157225665791,733.830644399859,733.818498800043,733.8185314999428,733.830644399859,733.830644399859,733.830644399859,735.1690549999475,500,1,[1.3485700997989625],[1.3485858999192715],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,10,7,127,7,735.1842678999528,,735.1703782000113,735.1842678999528,736.1852288998198,736.1852288998198,736.1852288998198,736.7047449999955,space,0.5130342000629753,None,736.7057184998412,737.1198280666179,737.4424814998638,737.4195546000265,737.4196213998366,737.4424814998638,737.4424814998638,737.4424814998638,739.1224797999021,300,1,[1.7004365001339465],[1.7004451001994312],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,10,8,128,6,739.1386040998623,,739.1234337999485,739.1386040998623,740.1233272999525,740.1233272999525,740.1398378999438,742.2442294999491,space,2.1082572999875993,None,742.2451968998648,742.3588239665298,742.6799117999617,742.6593951999675,742.6594420999754,742.6799117999617,742.6799117999617,742.6799117999617,745.0294494000264,200,1,[2.3677481999620795],[2.3677576000336558],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,10,9,129,0,745.0450466999318,,745.0303410999477,745.0450466999318,746.0299451998435,746.0299451998435,746.046292899875,747.1167381999549,space,1.0817889999598265,None,747.1181049000006,747.2311836665651,747.5525884998497,747.5293374999892,747.5294064998161,747.5525884998497,747.5525884998497,747.5525884998497,749.3506823999342,100,1,[1.818540500011295],[1.8185560998972505],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,10,10,130,4,749.366026799893,,749.351732699899,749.366026799893,750.3513342000078,750.3513342000078,750.367694000015,751.7540733998176,space,1.3875492999795824,None,751.7553000999615,752.1700182664829,752.4791700998321,752.4691137999762,752.4691403999459,752.4791700998321,752.4791700998321,752.4791700998321,754.157080899924,100,1,[1.6863928998354822],[1.6864034999161959],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,10,11,131,3,754.1714281998575,,754.1583227999508,754.1714281998575,755.1739552998915,755.1739552998915,755.1739552998915,756.092848500004,space,0.9088581001851708,None,756.0938036998268,756.2074145666013,756.5305351999123,756.5088813998736,756.5089272998739,756.5305351999123,756.5305351999123,756.5305351999123,758.4943976998329,100,1,[1.9832841998431832],[1.9832937999162823],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,11,0,132,3,758.5093366999645,,758.4952107998542,758.5093366999645,759.4947154999245,759.4947154999245,759.5115844998509,759.8467057999223,space,0.33582679997198284,None,759.8476408999413,759.9617375666896,760.2808790998533,760.2590436998289,760.2590897998307,760.2808790998533,760.2808790998533,760.2808790998533,761.7650297000073,100,1,[1.5030497000552714],[1.5030594000127167],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,11,1,133,8,761.779790799832,,761.7659148999956,761.779790799832,762.7649294999428,762.7649294999428,762.7825038998853,763.8686601999216,space,1.0964929000474513,None,763.8695882000029,764.5835953665121,764.9435004999395,764.904142400017,764.90417899983,764.9435004999395,764.9435004999395,764.9435004999395,768.7052068999037,100,1,[3.7990904999896884],[3.7990981000475585],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,11,2,134,6,768.7212845999748,,768.7061085000169,768.7212845999748,769.7059375999961,769.7059375999961,769.7228327998891,770.324633799959,space,0.6067264000885189,None,770.3254529999103,770.4403524664851,770.7609794999007,770.7389456999954,770.7390159999486,770.7609794999007,770.7609794999007,770.7609794999007,772.5098551998381,100,1,[1.7681132000871003],[1.768128199968487],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,11,3,135,5,772.5248193000443,,772.5107624998782,772.5248193000443,773.5098438998684,773.5098438998684,773.5266183998901,774.0463502998464,space,0.5315541001036763,None,774.0473759998567,774.7615296666665,775.0802712000441,775.0585496998392,775.0586061000358,775.0802712000441,775.0802712000441,775.0802712000441,776.548682600027,200,1,[1.4871875999961048],[1.487197699956596],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,11,4,136,1,776.5628043999895,,776.5494713999797,776.5628043999895,777.5481632000301,777.5481632000301,777.5643577999435,778.3168237998616,space,0.7604773000348359,None,778.3176600998268,778.7323127666643,779.0527674998157,779.0289857999887,779.0290427999571,779.0527674998157,779.0527674998157,779.0527674998157,781.6193544999696,400,1,[2.5875085000880063],[2.5875164999160916],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,11,5,137,11,781.6351860000286,,781.6202707998455,781.6351860000286,782.6206884998828,782.6206884998828,782.6367466000374,782.9556559999473,space,0.32128689996898174,None,782.9566528999712,783.6710329666423,783.9915256998502,783.968944999855,783.9690143000335,783.9915256998502,783.9915256998502,783.9915256998502,785.9924361999147,800,1,[2.020474100019783],[2.0204825999680907],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,11,6,138,10,786.0065005999058,,785.9933949999977,786.0065005999058,787.0085642000195,787.0085642000195,787.0085642000195,788.0602678998839,space,1.043806100031361,None,788.0608506998979,788.4755423665667,788.7881212998182,788.7785018000286,788.7785281999968,788.7881212998182,788.7881212998182,788.7881212998182,793.0653478000313,300,1,[4.2853419000748545],[4.285349100129679],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,11,7,139,9,793.0813610998448,,793.0663111000322,793.0813610998448,794.0662721998524,794.0662721998524,794.0830071999226,795.1124302998651,space,1.006083199987188,None,795.1130987999495,795.2166949664863,795.5407010999043,795.5186675998848,795.5187063999474,795.5407010999043,795.5407010999043,795.5407010999043,799.6240164998453,200,1,[4.098313599824905],[4.098325700033456],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,11,8,140,7,799.6385275998618,,799.6253353999928,799.6385275998618,800.6399560000282,800.6399560000282,800.6399560000282,801.2257208998781,space,0.5780278001911938,None,801.2262988998555,801.6400907666577,801.9495806000195,801.938933899859,801.9390473999083,801.9495806000195,801.9495806000195,801.9495806000195,805.4626299999654,200,1,[3.521501800045371],[3.5215135000180453],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,11,9,141,2,805.4780828999355,,805.4634956999216,805.4780828999355,806.4630866998341,806.4630866998341,806.4796886998229,806.9836403999943,space,0.5180613999255002,None,806.9845857999753,807.697858466596,808.0209685999434,807.999065999873,807.9991112998687,808.0209685999434,808.0209685999434,808.0209685999434,811.3193271998316,500,1,[3.317926799878478],[3.317938599968329],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,11,10,142,0,811.3344397998881,,811.3205285000149,811.3344397998881,812.3194273000117,812.3194273000117,812.3360732998699,813.1892466999125,space,0.8595141998957843,None,813.1902515999973,813.3037099666583,813.6259953000117,813.6045649000444,813.6046128999442,813.6259953000117,813.6259953000117,813.6259953000117,815.8076122000348,600,1,[2.2006508999038488],[2.2006632999982685],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,11,11,143,4,815.8230232999194,,815.8092102999799,815.8230232999194,816.8077444999944,816.8077444999944,816.824813199928,817.993885200005,space,1.1826938998419791,None,817.9944366000127,818.4098059666032,818.7305296999402,818.7096365999896,818.7096980998758,818.7305296999402,818.7305296999402,818.7305296999402,820.5630454998463,500,1,[1.8506540001835674],[1.8506658000405878],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,12,0,144,10,820.5780499998946,,820.5640634999145,820.5780499998946,821.563208000036,821.563208000036,821.5798380000051,822.3478757999837,space,0.7693637001793832,None,822.3488592999056,822.7640589664845,823.087533300044,823.065114099998,823.065163299907,823.087533300044,823.087533300044,823.087533300044,824.6502959998325,300,1,[1.5830199997872114],[1.5830286999698728],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,12,1,145,11,824.6658944999799,,824.6512108999304,824.6658944999799,825.6512372998986,825.6512372998986,825.6676097998861,826.087579799816,space,0.4309492998290807,None,826.0889035,826.8021862665812,827.1208259998821,827.0989981000312,827.0990583000239,827.1208259998821,827.1208259998821,827.1208259998821,829.0054217998404,600,1,[1.903408900136128],[1.9034198999870569],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,12,2,146,2,829.0212434998248,,829.0064758998342,829.0212434998248,830.0058310998138,830.0058310998138,830.022159999935,830.3415955000091,space,0.33145310007967055,None,830.3427466999274,831.0570759666773,831.3798517000396,831.3590744999237,831.3591187000275,831.3798517000396,831.3798517000396,831.3798517000396,833.2932597999461,800,1,[1.9320121998898685],[1.9320206998381764],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,12,3,147,5,833.308607300045,,833.2940765998792,833.308607300045,834.2937533999793,834.2937533999793,834.3105576999951,834.6294793998823,space,0.32859050016850233,None,834.6304897998925,835.3449908665536,835.6688643000089,835.6490533999167,835.6490972000174,835.6688643000089,835.6688643000089,835.6688643000089,837.6815682998858,900,1,[2.0303657001350075],[2.0303740999661386],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,12,4,148,6,837.6967770999763,,837.6824028999545,837.6967770999763,838.6820328999311,838.6820328999311,838.6985255000181,839.3507041998673,space,0.6661427000071853,None,839.3515584999695,839.465907866663,839.7895642998628,839.7690461999737,839.7690929998644,839.7895642998628,839.7895642998628,839.7895642998628,841.7029134999029,100,1,[1.9316589999943972],[1.9316698000766337],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,12,5,149,3,841.7175091998652,,841.7037827998865,841.7175091998652,842.7030464999843,842.7030464999843,842.7204410999548,843.5882051999215,space,0.8761872998438776,None,843.5890261998866,843.7037983665398,844.0308562000282,844.0088962998707,844.0089511999395,844.0308562000282,844.0308562000282,844.0308562000282,845.5071363998577,100,1,[1.4959892998449504],[1.4960033998358995],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,12,6,150,4,845.5219928999431,,845.5082845999859,845.5219928999431,846.5073927999474,846.5073927999474,846.5238892999478,847.1102601999883,space,0.5913306998554617,None,847.1119029999245,847.5250726666457,847.8487328998744,847.8292545999866,847.8293005998712,847.8487328998744,847.8487328998744,847.8487328998744,850.6627449998632,100,1,[2.831064600031823],[2.8310779999010265],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,12,7,151,7,850.6779628999066,,850.6635845999699,850.6779628999066,851.6628695998807,851.6628695998807,851.679611499887,852.0147893999238,space,0.33517020009458065,None,852.0163292998914,852.430768966504,852.7509544999339,852.7286822998431,852.728742999956,852.7509544999339,852.7509544999339,852.7509544999339,854.2667298999149,100,1,[1.535246100043878],[1.5352562998887151],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,12,8,152,9,854.2817147998139,,854.2680156000424,854.2817147998139,855.266555499984,855.266555499984,855.2841783999465,855.5859987998847,space,0.31298009981401265,None,855.5872486999724,855.7007121665558,856.0206624998245,855.9989544998389,855.9990155999549,856.0206624998245,856.0206624998245,856.0206624998245,857.6708794999868,100,1,[1.668986399890855],[1.668997700093314],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,12,9,153,8,857.6848068998661,,857.6718113999814,857.6848068998661,858.6873139999807,858.6873139999807,858.6873139999807,858.9730620000046,space,0.271661400096491,None,858.9739295998588,859.6889493666279,860.0093133999035,859.9886994999833,859.9887440998573,860.0093133999035,860.0093133999035,860.0093133999035,861.4085042998195,100,1,[1.417126800166443],[1.4171398000326008],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
